"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","HUR","TOT","PC_LF","M","2017-03",8.9,
"FIN","HUR","TOT","PC_LF","M","2017-04",9.3,
"FIN","HUR","TOT","PC_LF","M","2017-05",8.8,
"FIN","HUR","TOT","PC_LF","M","2017-06",8.9,
"FIN","HUR","TOT","PC_LF","M","2017-07",8.5,
"FIN","HUR","TOT","PC_LF","M","2017-08",8.4,
"FIN","HUR","TOT","PC_LF","M","2017-09",9.1,
"FIN","HUR","TOT","PC_LF","M","2017-10",8.3,
"FIN","HUR","TOT","PC_LF","M","2017-11",7.9,
"FIN","HUR","TOT","PC_LF","M","2017-12",9,
"FIN","HUR","TOT","PC_LF","M","2018-01",8.5,
"FIN","HUR","TOT","PC_LF","M","2018-02",8.3,
"FIN","HUR","TOT","PC_LF","M","2018-03",8.2,
"FIN","HUR","TOT","PC_LF","M","2018-04",7.7,
"FIN","HUR","TOT","PC_LF","M","2018-05",7.3,
"FIN","HUR","TOT","PC_LF","M","2018-06",7,
"FIN","HUR","TOT","PC_LF","M","2018-07",7.3,
"FIN","HUR","TOT","PC_LF","M","2018-08",7.4,
"FIN","HUR","TOT","PC_LF","M","2018-09",7.1,
"FIN","HUR","TOT","PC_LF","M","2018-10",7.2,
"FIN","HUR","TOT","PC_LF","M","2018-11",7.1,
"FIN","HUR","TOT","PC_LF","M","2018-12",5.9,
"FIN","HUR","TOT","PC_LF","M","2019-01",6.7,
"FIN","HUR","TOT","PC_LF","M","2019-02",7,
"FIN","HUR","TOT","PC_LF","M","2019-03",6.4,
"FIN","HUR","TOT","PC_LF","M","2019-04",7.2,
"FIN","HUR","TOT","PC_LF","M","2019-05",6.8,
"FIN","HUR","TOT","PC_LF","M","2019-06",6.2,
"FIN","HUR","TOT","PC_LF","M","2019-07",6.6,
"FIN","HUR","TOT","PC_LF","M","2019-08",7,
"FIN","HUR","TOT","PC_LF","M","2019-09",6.7,
"FIN","HUR","TOT","PC_LF","M","2019-10",6.9,
"FIN","HUR","TOT","PC_LF","M","2019-11",6.9,
"FIN","HUR","TOT","PC_LF","M","2019-12",6.5,
"FIN","HUR","TOT","PC_LF","M","2020-01",6.9,
"FIN","HUR","TOT","PC_LF","M","2020-02",6.6,
"FIN","HUR","TOT","PC_LF","M","2020-03",6.7,
"FIN","HUR","TOT","PC_LF","M","2020-04",7.1,
"FIN","HUR","TOT","PC_LF","M","2020-05",8.6,
"FIN","HUR","TOT","PC_LF","M","2020-06",7.6,
"FIN","HUR","TOT","PC_LF","M","2020-07",8.3,
"FIN","HUR","TOT","PC_LF","M","2020-08",8.8,
"FIN","HUR","TOT","PC_LF","M","2020-09",8.2,
"FIN","HUR","TOT","PC_LF","M","2020-10",8.3,
"FIN","HUR","TOT","PC_LF","M","2020-11",7.9,
"FIN","HUR","TOT","PC_LF","M","2020-12",8.2,
"FIN","HUR","TOT","PC_LF","M","2021-01",8.4,
"FIN","HUR","TOT","PC_LF","M","2021-02",8,
"FIN","HUR","TOT","PC_LF","M","2021-03",7.5,
"FIN","HUR","TOT","PC_LF","M","2021-04",8.5,
"FIN","HUR","TOT","PC_LF","M","2021-05",8.2,
"FIN","HUR","TOT","PC_LF","M","2021-06",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-07",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-08",7.2,
"FIN","HUR","TOT","PC_LF","M","2021-09",7.7,
"FIN","HUR","TOT","PC_LF","M","2021-10",6.7,
"FRA","HUR","TOT","PC_LF","M","1983-01",8.3,
"FRA","HUR","TOT","PC_LF","M","1983-02",8,
"FRA","HUR","TOT","PC_LF","M","1983-03",8,
"FRA","HUR","TOT","PC_LF","M","1983-04",8.3,
"FRA","HUR","TOT","PC_LF","M","1983-05",8.5,
"FRA","HUR","TOT","PC_LF","M","1983-06",8.8,
"FRA","HUR","TOT","PC_LF","M","1983-07",8.9,
"FRA","HUR","TOT","PC_LF","M","1983-08",9,
"FRA","HUR","TOT","PC_LF","M","1983-09",9.1,
"FRA","HUR","TOT","PC_LF","M","1983-10",9.2,
"FRA","HUR","TOT","PC_LF","M","1983-11",9.4,
"FRA","HUR","TOT","PC_LF","M","1983-12",9.6,
"FRA","HUR","TOT","PC_LF","M","1984-01",9.6,
"FRA","HUR","TOT","PC_LF","M","1984-02",9.7,
"FRA","HUR","TOT","PC_LF","M","1984-03",9.8,
"FRA","HUR","TOT","PC_LF","M","1984-04",9.9,
"FRA","HUR","TOT","PC_LF","M","1984-05",9.9,
"FRA","HUR","TOT","PC_LF","M","1984-06",10,
"FRA","HUR","TOT","PC_LF","M","1984-07",10.1,
"FRA","HUR","TOT","PC_LF","M","1984-08",10.2,
"FRA","HUR","TOT","PC_LF","M","1984-09",10.3,
"FRA","HUR","TOT","PC_LF","M","1984-10",10.4,
"FRA","HUR","TOT","PC_LF","M","1984-11",10.4,
"FRA","HUR","TOT","PC_LF","M","1984-12",10.5,
"FRA","HUR","TOT","PC_LF","M","1985-01",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-02",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-03",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-04",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-05",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-06",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-07",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-08",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-09",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-10",10.4,
"FRA","HUR","TOT","PC_LF","M","1985-11",10.5,
"FRA","HUR","TOT","PC_LF","M","1985-12",10.5,
"FRA","HUR","TOT","PC_LF","M","1986-01",10.4,
"FRA","HUR","TOT","PC_LF","M","1986-02",10.3,
"FRA","HUR","TOT","PC_LF","M","1986-03",10.4,
"FRA","HUR","TOT","PC_LF","M","1986-04",10.4,
"FRA","HUR","TOT","PC_LF","M","1986-05",10.5,
"FRA","HUR","TOT","PC_LF","M","1986-06",10.5,
"FRA","HUR","TOT","PC_LF","M","1986-07",10.6,
"FRA","HUR","TOT","PC_LF","M","1986-08",10.6,
"FRA","HUR","TOT","PC_LF","M","1986-09",10.7,
"FRA","HUR","TOT","PC_LF","M","1986-10",10.8,
"FRA","HUR","TOT","PC_LF","M","1986-11",10.8,
"FRA","HUR","TOT","PC_LF","M","1986-12",10.9,
"FRA","HUR","TOT","PC_LF","M","1987-01",10.8,
"FRA","HUR","TOT","PC_LF","M","1987-02",10.8,
"FRA","HUR","TOT","PC_LF","M","1987-03",10.8,
"FRA","HUR","TOT","PC_LF","M","1987-04",10.7,
"FRA","HUR","TOT","PC_LF","M","1987-05",10.7,
"FRA","HUR","TOT","PC_LF","M","1987-06",10.6,
"FRA","HUR","TOT","PC_LF","M","1987-07",10.6,
"FRA","HUR","TOT","PC_LF","M","1987-08",10.6,
"FRA","HUR","TOT","PC_LF","M","1987-09",10.5,
"FRA","HUR","TOT","PC_LF","M","1987-10",10.5,
"FRA","HUR","TOT","PC_LF","M","1987-11",10.5,
"FRA","HUR","TOT","PC_LF","M","1987-12",10.5,
"FRA","HUR","TOT","PC_LF","M","1988-01",10.3,
"FRA","HUR","TOT","PC_LF","M","1988-02",10.3,
"FRA","HUR","TOT","PC_LF","M","1988-03",10.2,
"FRA","HUR","TOT","PC_LF","M","1988-04",10.2,
"FRA","HUR","TOT","PC_LF","M","1988-05",10.1,
"FRA","HUR","TOT","PC_LF","M","1988-06",10.1,
"FRA","HUR","TOT","PC_LF","M","1988-07",10,
"FRA","HUR","TOT","PC_LF","M","1988-08",10,
"FRA","HUR","TOT","PC_LF","M","1988-09",10,
"FRA","HUR","TOT","PC_LF","M","1988-10",9.9,
"FRA","HUR","TOT","PC_LF","M","1988-11",9.9,
"FRA","HUR","TOT","PC_LF","M","1988-12",9.9,
"FRA","HUR","TOT","PC_LF","M","1989-01",9.8,
"FRA","HUR","TOT","PC_LF","M","1989-02",9.7,
"FRA","HUR","TOT","PC_LF","M","1989-03",9.7,
"FRA","HUR","TOT","PC_LF","M","1989-04",9.7,
"FRA","HUR","TOT","PC_LF","M","1989-05",9.7,
"FRA","HUR","TOT","PC_LF","M","1989-06",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-07",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-08",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-09",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-10",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-11",9.6,
"FRA","HUR","TOT","PC_LF","M","1989-12",9.6,
"FRA","HUR","TOT","PC_LF","M","1990-01",9.5,
"FRA","HUR","TOT","PC_LF","M","1990-02",9.5,
"FRA","HUR","TOT","PC_LF","M","1990-03",9.5,
"FRA","HUR","TOT","PC_LF","M","1990-04",9.4,
"FRA","HUR","TOT","PC_LF","M","1990-05",9.4,
"FRA","HUR","TOT","PC_LF","M","1990-06",9.4,
"FRA","HUR","TOT","PC_LF","M","1990-07",9.3,
"FRA","HUR","TOT","PC_LF","M","1990-08",9.3,
"FRA","HUR","TOT","PC_LF","M","1990-09",9.3,
"FRA","HUR","TOT","PC_LF","M","1990-10",9.3,
"FRA","HUR","TOT","PC_LF","M","1990-11",9.3,
"FRA","HUR","TOT","PC_LF","M","1990-12",9.3,
"FRA","HUR","TOT","PC_LF","M","1991-01",9.2,
"FRA","HUR","TOT","PC_LF","M","1991-02",9.3,
"FRA","HUR","TOT","PC_LF","M","1991-03",9.3,
"FRA","HUR","TOT","PC_LF","M","1991-04",9.4,
"FRA","HUR","TOT","PC_LF","M","1991-05",9.4,
"FRA","HUR","TOT","PC_LF","M","1991-06",9.5,
"FRA","HUR","TOT","PC_LF","M","1991-07",9.6,
"FRA","HUR","TOT","PC_LF","M","1991-08",9.7,
"FRA","HUR","TOT","PC_LF","M","1991-09",9.8,
"FRA","HUR","TOT","PC_LF","M","1991-10",9.9,
"FRA","HUR","TOT","PC_LF","M","1991-11",10,
"FRA","HUR","TOT","PC_LF","M","1991-12",10.1,
"FRA","HUR","TOT","PC_LF","M","1992-01",10.2,
"FRA","HUR","TOT","PC_LF","M","1992-02",10.3,
"FRA","HUR","TOT","PC_LF","M","1992-03",10.3,
"FRA","HUR","TOT","PC_LF","M","1992-04",10.4,
"FRA","HUR","TOT","PC_LF","M","1992-05",10.5,
"FRA","HUR","TOT","PC_LF","M","1992-06",10.6,
"FRA","HUR","TOT","PC_LF","M","1992-07",10.7,
"FRA","HUR","TOT","PC_LF","M","1992-08",10.8,
"FRA","HUR","TOT","PC_LF","M","1992-09",10.9,
"FRA","HUR","TOT","PC_LF","M","1992-10",10.9,
"FRA","HUR","TOT","PC_LF","M","1992-11",11,
"FRA","HUR","TOT","PC_LF","M","1992-12",11.1,
"FRA","HUR","TOT","PC_LF","M","1993-01",11.2,
"FRA","HUR","TOT","PC_LF","M","1993-02",11.3,
"FRA","HUR","TOT","PC_LF","M","1993-03",11.4,
"FRA","HUR","TOT","PC_LF","M","1993-04",11.6,
"FRA","HUR","TOT","PC_LF","M","1993-05",11.7,
"FRA","HUR","TOT","PC_LF","M","1993-06",11.8,
"FRA","HUR","TOT","PC_LF","M","1993-07",11.9,
"FRA","HUR","TOT","PC_LF","M","1993-08",12,
"FRA","HUR","TOT","PC_LF","M","1993-09",12.2,
"FRA","HUR","TOT","PC_LF","M","1993-10",12.3,
"FRA","HUR","TOT","PC_LF","M","1993-11",12.4,
"FRA","HUR","TOT","PC_LF","M","1993-12",12.4,
"FRA","HUR","TOT","PC_LF","M","1994-01",12.5,
"FRA","HUR","TOT","PC_LF","M","1994-02",12.5,
"FRA","HUR","TOT","PC_LF","M","1994-03",12.5,
"FRA","HUR","TOT","PC_LF","M","1994-04",12.5,
"FRA","HUR","TOT","PC_LF","M","1994-05",12.4,
"FRA","HUR","TOT","PC_LF","M","1994-06",12.3,
"FRA","HUR","TOT","PC_LF","M","1994-07",12.3,
"FRA","HUR","TOT","PC_LF","M","1994-08",12.2,
"FRA","HUR","TOT","PC_LF","M","1994-09",12.1,
"FRA","HUR","TOT","PC_LF","M","1994-10",12.1,
"FRA","HUR","TOT","PC_LF","M","1994-11",12,
"FRA","HUR","TOT","PC_LF","M","1994-12",11.9,
"FRA","HUR","TOT","PC_LF","M","1995-01",11.8,
"FRA","HUR","TOT","PC_LF","M","1995-02",11.8,
"FRA","HUR","TOT","PC_LF","M","1995-03",11.8,
"FRA","HUR","TOT","PC_LF","M","1995-04",11.8,
"FRA","HUR","TOT","PC_LF","M","1995-05",11.9,
"FRA","HUR","TOT","PC_LF","M","1995-06",11.9,
"FRA","HUR","TOT","PC_LF","M","1995-07",11.9,
"FRA","HUR","TOT","PC_LF","M","1995-08",12,
"FRA","HUR","TOT","PC_LF","M","1995-09",12.1,
"FRA","HUR","TOT","PC_LF","M","1995-10",12.1,
"FRA","HUR","TOT","PC_LF","M","1995-11",12.2,
"FRA","HUR","TOT","PC_LF","M","1995-12",12.2,
"FRA","HUR","TOT","PC_LF","M","1996-01",12.3,
"FRA","HUR","TOT","PC_LF","M","1996-02",12.3,
"FRA","HUR","TOT","PC_LF","M","1996-03",12.3,
"FRA","HUR","TOT","PC_LF","M","1996-04",12.3,
"FRA","HUR","TOT","PC_LF","M","1996-05",12.4,
"FRA","HUR","TOT","PC_LF","M","1996-06",12.4,
"FRA","HUR","TOT","PC_LF","M","1996-07",12.4,
"FRA","HUR","TOT","PC_LF","M","1996-08",12.4,
"FRA","HUR","TOT","PC_LF","M","1996-09",12.5,
"FRA","HUR","TOT","PC_LF","M","1996-10",12.5,
"FRA","HUR","TOT","PC_LF","M","1996-11",12.5,
"FRA","HUR","TOT","PC_LF","M","1996-12",12.5,
"FRA","HUR","TOT","PC_LF","M","1997-01",12.5,
"FRA","HUR","TOT","PC_LF","M","1997-02",12.5,
"FRA","HUR","TOT","PC_LF","M","1997-03",12.5,
"FRA","HUR","TOT","PC_LF","M","1997-04",12.4,
"FRA","HUR","TOT","PC_LF","M","1997-05",12.4,
"FRA","HUR","TOT","PC_LF","M","1997-06",12.4,
"FRA","HUR","TOT","PC_LF","M","1997-07",12.4,
"FRA","HUR","TOT","PC_LF","M","1997-08",12.3,
"FRA","HUR","TOT","PC_LF","M","1997-09",12.3,
"FRA","HUR","TOT","PC_LF","M","1997-10",12.2,
"FRA","HUR","TOT","PC_LF","M","1997-11",12.2,
"FRA","HUR","TOT","PC_LF","M","1997-12",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-01",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-02",12,
"FRA","HUR","TOT","PC_LF","M","1998-03",12,
"FRA","HUR","TOT","PC_LF","M","1998-04",12,
"FRA","HUR","TOT","PC_LF","M","1998-05",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-06",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-07",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-08",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-09",12.1,
"FRA","HUR","TOT","PC_LF","M","1998-10",12,
"FRA","HUR","TOT","PC_LF","M","1998-11",12,
"FRA","HUR","TOT","PC_LF","M","1998-12",12,
"FRA","HUR","TOT","PC_LF","M","1999-01",12,
"FRA","HUR","TOT","PC_LF","M","1999-02",12,
"FRA","HUR","TOT","PC_LF","M","1999-03",11.8,
"FRA","HUR","TOT","PC_LF","M","1999-04",11.7,
"FRA","HUR","TOT","PC_LF","M","1999-05",11.5,
"FRA","HUR","TOT","PC_LF","M","1999-06",11.4,
"FRA","HUR","TOT","PC_LF","M","1999-07",11.3,
"FRA","HUR","TOT","PC_LF","M","1999-08",11.1,
"FRA","HUR","TOT","PC_LF","M","1999-09",11,
"FRA","HUR","TOT","PC_LF","M","1999-10",10.8,
"FRA","HUR","TOT","PC_LF","M","1999-11",10.7,
"FRA","HUR","TOT","PC_LF","M","1999-12",10.5,
"FRA","HUR","TOT","PC_LF","M","2000-01",10.4,
"FRA","HUR","TOT","PC_LF","M","2000-02",10.2,
"FRA","HUR","TOT","PC_LF","M","2000-03",10.1,
"FRA","HUR","TOT","PC_LF","M","2000-04",9.9,
"FRA","HUR","TOT","PC_LF","M","2000-05",9.7,
"FRA","HUR","TOT","PC_LF","M","2000-06",9.5,
"FRA","HUR","TOT","PC_LF","M","2000-07",9.4,
"FRA","HUR","TOT","PC_LF","M","2000-08",9.3,
"FRA","HUR","TOT","PC_LF","M","2000-09",9.1,
"FRA","HUR","TOT","PC_LF","M","2000-10",9,
"FRA","HUR","TOT","PC_LF","M","2000-11",8.9,
"FRA","HUR","TOT","PC_LF","M","2000-12",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-01",8.7,
"FRA","HUR","TOT","PC_LF","M","2001-02",8.7,
"FRA","HUR","TOT","PC_LF","M","2001-03",8.7,
"FRA","HUR","TOT","PC_LF","M","2001-04",8.7,
"FRA","HUR","TOT","PC_LF","M","2001-05",8.7,
"FRA","HUR","TOT","PC_LF","M","2001-06",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-07",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-08",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-09",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-10",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-11",8.8,
"FRA","HUR","TOT","PC_LF","M","2001-12",8.8,
"FRA","HUR","TOT","PC_LF","M","2002-01",8.8,
"FRA","HUR","TOT","PC_LF","M","2002-02",8.8,
"FRA","HUR","TOT","PC_LF","M","2002-03",8.7,
"FRA","HUR","TOT","PC_LF","M","2002-04",8.7,
"FRA","HUR","TOT","PC_LF","M","2002-05",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-06",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-07",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-08",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-09",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-10",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-11",8.6,
"FRA","HUR","TOT","PC_LF","M","2002-12",8.5,
"FRA","HUR","TOT","PC_LF","M","2003-01",8.3,
"FRA","HUR","TOT","PC_LF","M","2003-02",8.3,
"FRA","HUR","TOT","PC_LF","M","2003-03",8.4,
"FRA","HUR","TOT","PC_LF","M","2003-04",8.5,
"FRA","HUR","TOT","PC_LF","M","2003-05",8.5,
"FRA","HUR","TOT","PC_LF","M","2003-06",8.5,
"FRA","HUR","TOT","PC_LF","M","2003-07",8.5,
"FRA","HUR","TOT","PC_LF","M","2003-08",8.4,
"FRA","HUR","TOT","PC_LF","M","2003-09",8.6,
"FRA","HUR","TOT","PC_LF","M","2003-10",8.7,
"FRA","HUR","TOT","PC_LF","M","2003-11",8.7,
"FRA","HUR","TOT","PC_LF","M","2003-12",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-01",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-02",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-03",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-04",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-05",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-06",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-07",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-08",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-09",8.8,
"FRA","HUR","TOT","PC_LF","M","2004-10",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-11",8.9,
"FRA","HUR","TOT","PC_LF","M","2004-12",8.8,
"FRA","HUR","TOT","PC_LF","M","2005-01",8.7,
"FRA","HUR","TOT","PC_LF","M","2005-02",8.6,
"FRA","HUR","TOT","PC_LF","M","2005-03",8.7,
"FRA","HUR","TOT","PC_LF","M","2005-04",8.8,
"FRA","HUR","TOT","PC_LF","M","2005-05",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-06",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-07",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-08",8.9,
"FRA","HUR","TOT","PC_LF","M","2005-09",9,
"FRA","HUR","TOT","PC_LF","M","2005-10",9.1,
"FRA","HUR","TOT","PC_LF","M","2005-11",9.1,
"FRA","HUR","TOT","PC_LF","M","2005-12",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-01",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-02",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-03",9.1,
"FRA","HUR","TOT","PC_LF","M","2006-04",9,
"FRA","HUR","TOT","PC_LF","M","2006-05",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-06",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-07",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-08",8.9,
"FRA","HUR","TOT","PC_LF","M","2006-09",8.7,
"FRA","HUR","TOT","PC_LF","M","2006-10",8.5,
"FRA","HUR","TOT","PC_LF","M","2006-11",8.4,
"FRA","HUR","TOT","PC_LF","M","2006-12",8.4,
"FRA","HUR","TOT","PC_LF","M","2007-01",8.5,
"FRA","HUR","TOT","PC_LF","M","2007-02",8.5,
"FRA","HUR","TOT","PC_LF","M","2007-03",8.4,
"FRA","HUR","TOT","PC_LF","M","2007-04",8.2,
"FRA","HUR","TOT","PC_LF","M","2007-05",8.1,
"FRA","HUR","TOT","PC_LF","M","2007-06",8,
"FRA","HUR","TOT","PC_LF","M","2007-07",8,
"FRA","HUR","TOT","PC_LF","M","2007-08",8,
"FRA","HUR","TOT","PC_LF","M","2007-09",7.8,
"FRA","HUR","TOT","PC_LF","M","2007-10",7.7,
"FRA","HUR","TOT","PC_LF","M","2007-11",7.6,
"FRA","HUR","TOT","PC_LF","M","2007-12",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-01",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-02",7.2,
"FRA","HUR","TOT","PC_LF","M","2008-03",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-04",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-05",7.3,
"FRA","HUR","TOT","PC_LF","M","2008-06",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-07",7.4,
"FRA","HUR","TOT","PC_LF","M","2008-08",7.5,
"FRA","HUR","TOT","PC_LF","M","2008-09",7.6,
"FRA","HUR","TOT","PC_LF","M","2008-10",7.6,
"FRA","HUR","TOT","PC_LF","M","2008-11",7.8,
"FRA","HUR","TOT","PC_LF","M","2008-12",8,
"FRA","HUR","TOT","PC_LF","M","2009-01",8.3,
"FRA","HUR","TOT","PC_LF","M","2009-02",8.6,
"FRA","HUR","TOT","PC_LF","M","2009-03",8.8,
"FRA","HUR","TOT","PC_LF","M","2009-04",9,
"FRA","HUR","TOT","PC_LF","M","2009-05",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-06",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-07",9.1,
"FRA","HUR","TOT","PC_LF","M","2009-08",9.2,
"FRA","HUR","TOT","PC_LF","M","2009-09",9.3,
"FRA","HUR","TOT","PC_LF","M","2009-10",9.5,
"FRA","HUR","TOT","PC_LF","M","2009-11",9.6,
"FRA","HUR","TOT","PC_LF","M","2009-12",9.5,
"FRA","HUR","TOT","PC_LF","M","2010-01",9.4,
"FRA","HUR","TOT","PC_LF","M","2010-02",9.4,
"FRA","HUR","TOT","PC_LF","M","2010-03",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-04",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-05",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-06",9.3,
"FRA","HUR","TOT","PC_LF","M","2010-07",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-08",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-09",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-10",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-11",9.2,
"FRA","HUR","TOT","PC_LF","M","2010-12",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-01",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-02",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-03",9.1,
"FRA","HUR","TOT","PC_LF","M","2011-04",9.1,
"FRA","HUR","TOT","PC_LF","M","2011-05",9,
"FRA","HUR","TOT","PC_LF","M","2011-06",9.1,
"FRA","HUR","TOT","PC_LF","M","2011-07",9.2,
"FRA","HUR","TOT","PC_LF","M","2011-08",9.3,
"FRA","HUR","TOT","PC_LF","M","2011-09",9.3,
"FRA","HUR","TOT","PC_LF","M","2011-10",9.3,
"FRA","HUR","TOT","PC_LF","M","2011-11",9.4,
"FRA","HUR","TOT","PC_LF","M","2011-12",9.4,
"FRA","HUR","TOT","PC_LF","M","2012-01",9.5,
"FRA","HUR","TOT","PC_LF","M","2012-02",9.5,
"FRA","HUR","TOT","PC_LF","M","2012-03",9.6,
"FRA","HUR","TOT","PC_LF","M","2012-04",9.6,
"FRA","HUR","TOT","PC_LF","M","2012-05",9.7,
"FRA","HUR","TOT","PC_LF","M","2012-06",9.7,
"FRA","HUR","TOT","PC_LF","M","2012-07",9.7,
"FRA","HUR","TOT","PC_LF","M","2012-08",9.8,
"FRA","HUR","TOT","PC_LF","M","2012-09",9.8,
"FRA","HUR","TOT","PC_LF","M","2012-10",10,
"FRA","HUR","TOT","PC_LF","M","2012-11",10.1,
"FRA","HUR","TOT","PC_LF","M","2012-12",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-01",10.3,
"FRA","HUR","TOT","PC_LF","M","2013-02",10.3,
"FRA","HUR","TOT","PC_LF","M","2013-03",10.4,
"FRA","HUR","TOT","PC_LF","M","2013-04",10.4,
"FRA","HUR","TOT","PC_LF","M","2013-05",10.4,
"FRA","HUR","TOT","PC_LF","M","2013-06",10.4,
"FRA","HUR","TOT","PC_LF","M","2013-07",10.3,
"FRA","HUR","TOT","PC_LF","M","2013-08",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-09",10.3,
"FRA","HUR","TOT","PC_LF","M","2013-10",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-11",10.2,
"FRA","HUR","TOT","PC_LF","M","2013-12",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-01",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-02",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-03",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-04",10.1,
"FRA","HUR","TOT","PC_LF","M","2014-05",10.1,
"FRA","HUR","TOT","PC_LF","M","2014-06",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-07",10.2,
"FRA","HUR","TOT","PC_LF","M","2014-08",10.3,
"FRA","HUR","TOT","PC_LF","M","2014-09",10.4,
"FRA","HUR","TOT","PC_LF","M","2014-10",10.4,
"FRA","HUR","TOT","PC_LF","M","2014-11",10.5,
"FRA","HUR","TOT","PC_LF","M","2014-12",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-01",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-02",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-03",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-04",10.5,
"FRA","HUR","TOT","PC_LF","M","2015-05",10.5,
"FRA","HUR","TOT","PC_LF","M","2015-06",10.5,
"FRA","HUR","TOT","PC_LF","M","2015-07",10.4,
"FRA","HUR","TOT","PC_LF","M","2015-08",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-09",10.3,
"FRA","HUR","TOT","PC_LF","M","2015-10",10.2,
"FRA","HUR","TOT","PC_LF","M","2015-11",10.2,
"FRA","HUR","TOT","PC_LF","M","2015-12",10.2,
